year,month,borough,district,category,calls
2008,1,Mercier-Hochelaga-Maisonneuve,Hochelaga,Securite,9
2008,1,Mercier-Hochelaga-Maisonneuve,Hochelaga,Signalisation,32
2008,1,Mercier-Hochelaga-Maisonneuve,Hochelaga,Stationnement,20
2008,1,Mercier-Hochelaga-Maisonneuve,Hochelaga,Taxes,6
2008,1,Mercier-Hochelaga-Maisonneuve,Hochelaga,Voirie,28
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Anomaly - Stationnement,18
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Arbre,17
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Autre,9
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Chien,26
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Collecte - Dechets,17
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Collecte - Objet Volumineux,5
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Collecte - Selective,43
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Eau,22
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Eclairage,26
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Egout,13
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Environnement,9
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Neige,57
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Parc,5
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Permis,1
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Securite,3
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Signalisation,30
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Stationnement,10
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Taxes,5
2008,1,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Voirie,12
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Anomaly - Stationnement,28
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Arbre,25
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Autre,44
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Chien,38
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Collecte - Dechets,51
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Collecte - Objet Volumineux,2
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Collecte - Selective,93
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Eau,27
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Eclairage,41
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Egout,9
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Environnement,6
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Neige,46
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Parc,10
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Permis,2
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Securite,5
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Signalisation,41
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Stationnement,3
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Taxes,12
2008,1,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Voirie,39
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Anomaly - Stationnement,10
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Arbre,19
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Autre,11
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Chien,32
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Collecte - Dechets,46
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Collecte - Objet Volumineux,7
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Collecte - Selective,55
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Eau,34
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Eclairage,40
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Egout,11
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Environnement,3
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Neige,44
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Parc,15
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Permis,2
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Securite,3
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Signalisation,33
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Stationnement,1
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Taxes,3
2008,1,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Voirie,25
2008,1,Montreal-Nord,Marie-Clarac,Anomaly - Stationnement,1
2008,1,Montreal-Nord,Marie-Clarac,Arbre,12
2008,1,Montreal-Nord,Marie-Clarac,Autre,42
2008,1,Montreal-Nord,Marie-Clarac,Chien,89
2008,1,Montreal-Nord,Marie-Clarac,Collecte - Dechets,6
2008,1,Montreal-Nord,Marie-Clarac,Collecte - Selective,6
2008,1,Montreal-Nord,Marie-Clarac,Eau,31
2008,1,Montreal-Nord,Marie-Clarac,Eclairage,32
2008,1,Montreal-Nord,Marie-Clarac,Egout,9
2008,1,Montreal-Nord,Marie-Clarac,Environnement,6
2008,1,Montreal-Nord,Marie-Clarac,Neige,18
2008,1,Montreal-Nord,Marie-Clarac,Parc,45
2008,1,Montreal-Nord,Marie-Clarac,Permis,2
2008,1,Montreal-Nord,Marie-Clarac,Signalisation,67
2008,1,Montreal-Nord,Marie-Clarac,Taxes,2
2008,1,Montreal-Nord,Marie-Clarac,Voirie,43
2008,1,Montreal-Nord,Ovide-Clermont,Anomaly - Stationnement,5
2008,1,Montreal-Nord,Ovide-Clermont,Arbre,10
2008,1,Montreal-Nord,Ovide-Clermont,Autre,52
2008,1,Montreal-Nord,Ovide-Clermont,Chien,62
2008,1,Montreal-Nord,Ovide-Clermont,Collecte - Dechets,6
2008,1,Montreal-Nord,Ovide-Clermont,Collecte - Objet Volumineux,1
2008,1,Montreal-Nord,Ovide-Clermont,Collecte - Selective,11
2008,1,Montreal-Nord,Ovide-Clermont,Eau,12
2008,1,Montreal-Nord,Ovide-Clermont,Eclairage,20
2008,1,Montreal-Nord,Ovide-Clermont,Egout,7
2008,1,Montreal-Nord,Ovide-Clermont,Environnement,2
2008,1,Montreal-Nord,Ovide-Clermont,Neige,15
2008,1,Montreal-Nord,Ovide-Clermont,Parc,25
2008,1,Montreal-Nord,Ovide-Clermont,Permis,3
2008,1,Montreal-Nord,Ovide-Clermont,Securite,1
2008,1,Montreal-Nord,Ovide-Clermont,Signalisation,28
2008,1,Montreal-Nord,Ovide-Clermont,Taxes,3
2008,1,Montreal-Nord,Ovide-Clermont,Voirie,29
2008,1,Outremont,Claude-Ryan,Anomaly - Stationnement,1
2008,1,Outremont,Claude-Ryan,Autre,3
2008,1,Outremont,Claude-Ryan,Chien,2
2008,1,Outremont,Claude-Ryan,Collecte - Dechets,1
2008,1,Outremont,Claude-Ryan,Collecte - Selective,1
2008,1,Outremont,Claude-Ryan,Eau,2
2008,1,Outremont,Claude-Ryan,Neige,5
2008,1,Outremont,Claude-Ryan,Permis,3
2008,1,Outremont,Claude-Ryan,Signalisation,13
2008,1,Outremont,Claude-Ryan,Stationnement,1
2008,1,Outremont,Claude-Ryan,Voirie,3
2008,1,Outremont,Jeanne-Sauve,Autre,3
2008,1,Outremont,Jeanne-Sauve,Collecte - Selective,1
2008,1,Outremont,Jeanne-Sauve,Eau,7
2008,1,Outremont,Jeanne-Sauve,Eclairage,1
2008,1,Outremont,Jeanne-Sauve,Egout,1
2008,1,Outremont,Jeanne-Sauve,Neige,1
2008,1,Outremont,Jeanne-Sauve,Securite,1
2008,1,Outremont,Jeanne-Sauve,Signalisation,9
2008,1,Outremont,Jeanne-Sauve,Taxes,1
2008,1,Outremont,Jeanne-Sauve,Voirie,3
2008,1,Outremont,Joseph-Beaubien,Arbre,1
2008,1,Outremont,Joseph-Beaubien,Autre,1
2008,1,Outremont,Joseph-Beaubien,Chien,1
2008,1,Outremont,Joseph-Beaubien,Collecte - Dechets,1
2008,1,Outremont,Joseph-Beaubien,Collecte - Objet Volumineux,1
2008,1,Outremont,Joseph-Beaubien,Collecte - Selective,1
2008,1,Outremont,Joseph-Beaubien,Eau,8
2008,1,Outremont,Joseph-Beaubien,Egout,3
2008,1,Outremont,Joseph-Beaubien,Neige,3
2008,1,Outremont,Joseph-Beaubien,Signalisation,15
2008,1,Outremont,Joseph-Beaubien,Voirie,5
2008,1,Outremont,Robert-Bourassa,Anomaly - Stationnement,1
2008,1,Outremont,Robert-Bourassa,Autre,1
2008,1,Outremont,Robert-Bourassa,Chien,2
2008,1,Outremont,Robert-Bourassa,Collecte - Dechets,1
2008,1,Outremont,Robert-Bourassa,Eau,4
2008,1,Outremont,Robert-Bourassa,Egout,7
2008,1,Outremont,Robert-Bourassa,Neige,5
2008,1,Outremont,Robert-Bourassa,Signalisation,9
2008,1,Outremont,Robert-Bourassa,Voirie,3
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Anomaly - Stationnement,4
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Arbre,10
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Autre,7
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Chien,3
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Collecte - Dechets,27
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Collecte - Objet Volumineux,2
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Collecte - Selective,80
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Eau,28
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Eclairage,9
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Egout,17
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Environnement,56
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Neige,50
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Parc,2
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Permis,10
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Securite,15
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Signalisation,7
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Taxes,3
2008,1,Pierrefonds-Roxboro,Bois-de-Liesse,Voirie,14
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Anomaly - Stationnement,1
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Arbre,5
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Autre,12
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Chien,2
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Collecte - Dechets,25
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Collecte - Objet Volumineux,2
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Collecte - Selective,32
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Eau,18
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Eclairage,19
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Egout,16
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Environnement,15
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Neige,56
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Permis,1
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Securite,12
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Signalisation,4
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Taxes,1
2008,1,Pierrefonds-Roxboro,Cap-Saint-Jacques,Voirie,17
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Arbre,2
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Chien,62
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Collecte - Dechets,9
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Collecte - Selective,8
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Eau,3
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Eclairage,12
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Egout,1
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Environnement,1
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Neige,11
2008,1,Pierrefonds-Roxboro,Pierre-Foretier,Securite,14
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Anomaly - Stationnement,7
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Arbre,8
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Autre,27
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Chien,83
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Dechets,54
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Objet Volumineux,56
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Selective,6
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Eau,48
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Eclairage,39
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Egout,18
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Environnement,4
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Neige,42
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Parc,2
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Permis,5
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Securite,3
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Signalisation,23
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Stationnement,1
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Taxes,5
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Voirie,19
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Anomaly - Stationnement,6
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Arbre,9
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Autre,12
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Chien,96
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Dechets,15
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Objet Volumineux,2
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Selective,5
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Eau,15
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Eclairage,40
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Egout,8
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Environnement,5
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Neige,28
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Parc,3
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Permis,10
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Securite,5
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Signalisation,21
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Stationnement,2
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Voirie,19
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Anomaly - Stationnement,5
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Arbre,10
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Autre,14
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Chien,40
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Dechets,21
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Objet Volumineux,97
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Selective,11
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Eau,31
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Eclairage,22
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Egout,9
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Environnement,7
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Neige,48
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Parc,2
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Permis,5
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Signalisation,19
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Stationnement,1
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Taxes,7
2008,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Voirie,13
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Anomaly - Stationnement,19
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Arbre,8
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Autre,20
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Chien,39
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Collecte - Dechets,36
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Collecte - Objet Volumineux,17
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Collecte - Selective,77
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Eau,21
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Eclairage,17
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Egout,5
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Environnement,13
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Neige,26
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Parc,3
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Permis,11
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Securite,13
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Signalisation,20
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Stationnement,8
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Taxes,6
2008,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Voirie,23
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Anomaly - Stationnement,35
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Arbre,18
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Autre,11
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Chien,17
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Dechets,36
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Objet Volumineux,11
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Selective,63
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Eau,38
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Eclairage,35
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Egout,20
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Environnement,4
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Neige,44
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Parc,3
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Permis,7
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Securite,9
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Signalisation,25
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Stationnement,5
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Taxes,6
2008,1,Rosemont-La Petite-Patrie,Marie-Victorin,Voirie,32
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Anomaly - Stationnement,25
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Arbre,12
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Autre,28
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Chien,15
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Dechets,49
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Objet Volumineux,5
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Selective,62
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Eau,27
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Eclairage,31
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Egout,15
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Environnement,15
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Neige,55
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Parc,3
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Permis,7
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Securite,17
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Signalisation,34
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Stationnement,23
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Taxes,11
2008,1,Rosemont-La Petite-Patrie,Saint-Edouard,Voirie,44
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Anomaly - Stationnement,13
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Arbre,15
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Autre,14
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Chien,34
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Collecte - Dechets,36
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Collecte - Objet Volumineux,21
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Collecte - Selective,52
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Eau,30
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Eclairage,35
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Egout,8
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Environnement,5
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Neige,42
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Parc,3
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Permis,6
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Securite,3
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Signalisation,25
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Stationnement,7
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Taxes,16
2008,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Voirie,34
2008,1,Saint-Laurent,Cote-de-Liesse,Anomaly - Stationnement,1
2008,1,Saint-Laurent,Cote-de-Liesse,Anomaly - Surveillance,54
2008,1,Saint-Laurent,Cote-de-Liesse,Arbre,21
2008,1,Saint-Laurent,Cote-de-Liesse,Autre,238
2008,1,Saint-Laurent,Cote-de-Liesse,Chien,2
2008,1,Saint-Laurent,Cote-de-Liesse,Collecte - Dechets,67
2008,1,Saint-Laurent,Cote-de-Liesse,Collecte - Objet Volumineux,7
2008,1,Saint-Laurent,Cote-de-Liesse,Collecte - Selective,222
2008,1,Saint-Laurent,Cote-de-Liesse,Eau,27
2008,1,Saint-Laurent,Cote-de-Liesse,Eclairage,32
2008,1,Saint-Laurent,Cote-de-Liesse,Egout,5
2008,1,Saint-Laurent,Cote-de-Liesse,Environnement,30
2008,1,Saint-Laurent,Cote-de-Liesse,Neige,92
2008,1,Saint-Laurent,Cote-de-Liesse,Parc,8
2008,1,Saint-Laurent,Cote-de-Liesse,Permis,6
2008,1,Saint-Laurent,Cote-de-Liesse,Securite,3
2008,1,Saint-Laurent,Cote-de-Liesse,Signalisation,35
2008,1,Saint-Laurent,Cote-de-Liesse,Stationnement,12
2008,1,Saint-Laurent,Cote-de-Liesse,Taxes,28
2008,1,Saint-Laurent,Cote-de-Liesse,Voirie,35
2008,1,Saint-Laurent,Norman-McLaren,Anomaly - Surveillance,59
2008,1,Saint-Laurent,Norman-McLaren,Arbre,28
2008,1,Saint-Laurent,Norman-McLaren,Autre,154
2008,1,Saint-Laurent,Norman-McLaren,Chien,4
2008,1,Saint-Laurent,Norman-McLaren,Collecte - Dechets,54
2008,1,Saint-Laurent,Norman-McLaren,Collecte - Objet Volumineux,1
2008,1,Saint-Laurent,Norman-McLaren,Collecte - Selective,96
2008,1,Saint-Laurent,Norman-McLaren,Eau,11
2008,1,Saint-Laurent,Norman-McLaren,Eclairage,18
2008,1,Saint-Laurent,Norman-McLaren,Egout,6
2008,1,Saint-Laurent,Norman-McLaren,Environnement,24
2008,1,Saint-Laurent,Norman-McLaren,Neige,47
2008,1,Saint-Laurent,Norman-McLaren,Parc,19
2008,1,Saint-Laurent,Norman-McLaren,Permis,3
2008,1,Saint-Laurent,Norman-McLaren,Securite,5
2008,1,Saint-Laurent,Norman-McLaren,Signalisation,13
2008,1,Saint-Laurent,Norman-McLaren,Stationnement,55
2008,1,Saint-Laurent,Norman-McLaren,Taxes,17
2008,1,Saint-Laurent,Norman-McLaren,Voirie,22
2008,1,Saint-Leonard,Saint-Leonard-Est,Arbre,4
2008,1,Saint-Leonard,Saint-Leonard-Est,Autre,9
2008,1,Saint-Leonard,Saint-Leonard-Est,Collecte - Dechets,12
2008,1,Saint-Leonard,Saint-Leonard-Est,Collecte - Selective,20
2008,1,Saint-Leonard,Saint-Leonard-Est,Eau,15
2008,1,Saint-Leonard,Saint-Leonard-Est,Eclairage,19
2008,1,Saint-Leonard,Saint-Leonard-Est,Egout,5
2008,1,Saint-Leonard,Saint-Leonard-Est,Environnement,6
